OBJECTID_12,OBJECTID,PolygonID,StreamLink,StreamLen,DSNodeID,DSWSID,US1WSID,US2WSID,Area_M,Area_Acre,Area_SqMi,AveSlope,Shape_Leng,Percent_Ar,OBJECTID_1,POLYGONI_1,VALUE_1,ORIG_FID,POINT_X,POINT_Y
20,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629429.039800000376999,2358907.662399999797344
21,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629434.039800000376999,2358907.662399999797344
22,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629439.039800000376999,2358907.662399999797344
23,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629444.039800000376999,2358907.662399999797344
24,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629449.039800000376999,2358907.662399999797344
25,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629454.039800000376999,2358907.662399999797344
26,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629459.039800000376999,2358902.662399999797344
27,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629464.039800000376999,2358897.662399999797344
28,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629469.039800000376999,2358897.662399999797344
29,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629474.039800000376999,2358897.662399999797344
30,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629479.039800000376999,2358897.662399999797344
31,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629484.039800000376999,2358897.662399999797344
32,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629489.039800000376999,2358897.662399999797344
33,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629494.039800000376999,2358897.662399999797344
34,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629499.039800000376999,2358897.662399999797344
35,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629504.039800000376999,2358897.662399999797344
36,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629509.039800000376999,2358892.662399999797344
37,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629514.039800000376999,2358887.662399999797344
38,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629519.039800000376999,2358887.662399999797344
39,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629524.039800000376999,2358887.662399999797344
40,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629529.039800000376999,2358887.662399999797344
41,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629534.039800000376999,2358887.662399999797344
42,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629539.039800000376999,2358887.662399999797344
43,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629544.039800000376999,2358887.662399999797344
44,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629549.039800000376999,2358887.662399999797344
45,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629554.039800000376999,2358887.662399999797344
46,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629559.039800000376999,2358887.662399999797344
47,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629564.039800000376999,2358887.662399999797344
48,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629569.039800000376999,2358887.662399999797344
49,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629574.039800000376999,2358887.662399999797344
50,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629579.039800000376999,2358887.662399999797344
51,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629584.039800000376999,2358887.662399999797344
52,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629589.039800000376999,2358882.662399999797344
53,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629594.039800000376999,2358877.662399999797344
54,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629599.039800000376999,2358877.662399999797344
55,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629604.039800000376999,2358877.662399999797344
56,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629609.039800000376999,2358877.662399999797344
57,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629614.039800000376999,2358877.662399999797344
58,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629619.039800000376999,2358877.662399999797344
59,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629624.039800000376999,2358877.662399999797344
60,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629629.039800000376999,2358872.662399999797344
61,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629634.039800000376999,2358867.662399999797344
62,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629639.039800000376999,2358867.662399999797344
63,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629644.039800000376999,2358867.662399999797344
64,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629649.039800000376999,2358867.662399999797344
65,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629654.039800000376999,2358867.662399999797344
66,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629659.039800000376999,2358867.662399999797344
67,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629664.039800000376999,2358867.662399999797344
68,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629669.039800000376999,2358867.662399999797344
69,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629674.039800000376999,2358867.662399999797344
70,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629679.039800000376999,2358867.662399999797344
71,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629684.039800000376999,2358867.662399999797344
72,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629689.039800000376999,2358862.662399999797344
73,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629694.039800000376999,2358857.662399999797344
74,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629699.039800000376999,2358857.662399999797344
75,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629704.039800000376999,2358857.662399999797344
76,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629709.039800000376999,2358857.662399999797344
77,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629714.039800000376999,2358857.662399999797344
78,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629719.039800000376999,2358857.662399999797344
79,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629724.039800000376999,2358857.662399999797344
80,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629729.039800000376999,2358852.662399999797344
81,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629734.039800000376999,2358847.662399999797344
82,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629739.039800000376999,2358842.662399999797344
83,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629744.039800000376999,2358837.662399999797344
84,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629749.039800000376999,2358832.662399999797344
85,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629754.039800000376999,2358827.662399999797344
86,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629759.039800000376999,2358827.662399999797344
87,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629764.039800000376999,2358827.662399999797344
88,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629769.039800000376999,2358822.662399999797344
89,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629774.039800000376999,2358817.662399999797344
90,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629779.039800000376999,2358812.662399999797344
91,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629779.039800000376999,2358807.662399999797344
92,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629779.039800000376999,2358802.662399999797344
93,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629784.039800000376999,2358797.662399999797344
94,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629789.039800000376999,2358792.662399999797344
95,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629789.039800000376999,2358787.662399999797344
96,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629789.039800000376999,2358782.662399999797344
97,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629794.039800000376999,2358777.662399999797344
98,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629799.039800000376999,2358772.662399999797344
99,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629804.039800000376999,2358767.662399999797344
100,1,0,1.000000000000000,1582.000000000000000,-1.000000000000000,8.000000000000000,-1.000000000000000,-1.000000000000000,988187.500359999947250,244.186072270000011,0.381540737900000,97.901135769099994,4891.944801960000405,7,1,0,64584.000000000000000,0,629809.039800000376999,2358767.662399999797344
