"subc","name","elevation","maxdepth","initdepth","surdepth","aponded"
11,212,-0.57279,0,0,0,0
11,213,-0.57279,0,0,0,0
11,214,-0.7572786,0,0,0,0
11,215,-0.7660838,0,0,0,0
11,216,-0.8106122,0,0,0,0
11,217,-0.8106122,0,0,0,0
11,218,-0.8106122,0,0,0,0
11,219,-1.0208972,0,0,0,0
11,220,-1.1849804,0,0,0,0
11,221,-1.1849804,0,0,0,0
12,222,356.6914978,0,0,0,0
12,223,324.0354004,0,0,0,0
12,224,324.0354004,0,0,0,0
12,225,322.6590576,0,0,0,0
12,226,322.6590576,0,0,0,0
12,227,312.8734436,0,0,0,0
12,228,312.8734436,0,0,0,0
12,229,310.0631409,0,0,0,0
12,230,310.0631409,0,0,0,0
12,231,306.8230591,0,0,0,0
12,232,306.8230591,0,0,0,0
12,233,303.6680298,0,0,0,0
12,234,302.9248047,0,0,0,0
12,235,302.9248047,0,0,0,0
13,236,107.6788559,0,0,0,0
13,237,104.5436096,0,0,0,0
13,238,100.2136612,0,0,0,0
13,239,100.2136612,0,0,0,0
13,240,99.5694733,0,0,0,0
13,241,98.7832565,0,0,0,0
13,242,94.5943375,0,0,0,0
13,243,94.5943375,0,0,0,0
13,244,94.3972931,0,0,0,0
13,245,93.7616119,0,0,0,0
13,246,93.2429886,0,0,0,0
13,247,93.2429886,0,0,0,0
13,248,93.2429886,0,0,0,0
13,249,93.2429886,0,0,0,0
13,250,93.2429886,0,0,0,0
13,251,92.832222,0,0,0,0
13,252,92.832222,0,0,0,0
13,253,91.4476471,0,0,0,0
13,254,89.8419724,0,0,0,0
13,255,89.8419724,0,0,0,0
14,256,220.1118622,0,0,0,0
14,257,220.1118622,0,0,0,0
14,258,219.0810699,0,0,0,0
14,259,213.0677643,0,0,0,0
14,260,213.0677643,0,0,0,0
14,261,211.3801727,0,0,0,0
15,262,6.0099063,0,0,0,0
15,263,5.866004,0,0,0,0
15,264,5.866004,0,0,0,0
15,265,5.7098117,0,0,0,0
15,266,5.31668,0,0,0,0
15,267,5.148088,0,0,0,0
15,268,5.0110855,0,0,0,0
15,269,5.0110855,0,0,0,0
16,270,326.9177856,0,0,0,0
16,271,314.0475159,0,0,0,0
16,272,311.0397644,0,0,0,0
16,273,311.0397644,0,0,0,0
16,274,309.7919922,0,0,0,0
17,275,207.7312317,0,0,0,0
17,276,200.2841644,0,0,0,0
17,277,200.2841644,0,0,0,0
17,278,200.2841644,0,0,0,0
17,279,200.2841644,0,0,0,0
17,280,192.0451355,0,0,0,0
17,281,151.8325195,0,0,0,0
17,282,151.8325195,0,0,0,0
17,283,144.8852539,0,0,0,0
17,284,130.2936096,0,0,0,0
17,285,125.4314423,0,0,0,0
17,286,125.4314423,0,0,0,0
17,287,120.4241486,0,0,0,0
17,288,116.0847092,0,0,0,0
17,289,112.0563126,0,0,0,0
17,290,111.5819168,0,0,0,0
17,291,111.2386932,0,0,0,0
17,292,111.2386932,0,0,0,0
18,293,260.7144165,0,0,0,0
18,294,259.4519958,0,0,0,0
18,295,259.4519958,0,0,0,0
18,296,250.7386475,0,0,0,0
18,297,249.9453125,0,0,0,0
18,298,249.9453125,0,0,0,0
18,299,248.2855072,0,0,0,0
18,300,248.2855072,0,0,0,0
18,301,247.8991394,0,0,0,0
18,302,247.1785889,0,0,0,0
18,303,246.1431732,0,0,0,0
18,304,246.1431732,0,0,0,0
18,305,245.5582733,0,0,0,0
18,306,245.1587524,0,0,0,0
18,307,244.7368927,0,0,0,0
18,308,244.7368927,0,0,0,0
18,309,244.7368927,0,0,0,0
18,310,244.7368927,0,0,0,0
18,311,243.1882782,0,0,0,0
18,312,243.1882782,0,0,0,0
18,313,242.2346039,0,0,0,0
18,314,242.2092133,0,0,0,0
18,315,242.2092133,0,0,0,0
18,316,242.2092133,0,0,0,0
19,317,9.542613,0,0,0,0
19,318,9.542613,0,0,0,0
19,319,9.3367062,0,0,0,0
19,320,8.774724,0,0,0,0
19,321,8.7544622,0,0,0,0
19,322,8.7544622,0,0,0,0
19,323,8.5596905,0,0,0,0
19,324,8.3700914,0,0,0,0
19,325,8.3102713,0,0,0,0
19,326,8.3102713,0,0,0,0
19,327,8.3102713,0,0,0,0
19,328,7.7978497,0,0,0,0
20,329,378.2523499,0,0,0,0
20,330,374.6387939,0,0,0,0
20,331,371.3035278,0,0,0,0
20,332,371.3035278,0,0,0,0
20,333,371.3035278,0,0,0,0
20,334,370.6489563,0,0,0,0
20,335,370.6489563,0,0,0,0
20,336,368.6946106,0,0,0,0
20,337,368.258606,0,0,0,0
20,338,368.258606,0,0,0,0
20,339,368.258606,0,0,0,0
20,340,364.4259949,0,0,0,0
20,341,364.4259949,0,0,0,0
20,342,364.1392212,0,0,0,0
20,343,364.1392212,0,0,0,0
20,344,363.3091431,0,0,0,0
20,345,363.021698,0,0,0,0
20,346,360.1364136,0,0,0,0
20,347,356.0836487,0,0,0,0
20,348,356.0836487,0,0,0,0
20,349,355.5557251,0,0,0,0
20,350,355.5557251,0,0,0,0
20,351,355.4396973,0,0,0,0
20,352,355.3456421,0,0,0,0
20,353,354.8384094,0,0,0,0
20,354,353.6921387,0,0,0,0
20,355,353.6921387,0,0,0,0
20,356,353.6921387,0,0,0,0
20,357,353.2647095,0,0,0,0
20,358,353.2647095,0,0,0,0
20,359,353.2647095,0,0,0,0
20,360,347.9439087,0,0,0,0
20,361,347.9439087,0,0,0,0
20,362,347.6193237,0,0,0,0
20,363,347.6193237,0,0,0,0
20,364,347.608551,0,0,0,0
20,365,344.2142944,0,0,0,0
20,366,344.2142944,0,0,0,0
20,367,343.6382446,0,0,0,0
20,368,343.6382446,0,0,0,0
20,369,343.6382446,0,0,0,0
20,370,341.5105286,0,0,0,0
20,371,341.5105286,0,0,0,0
20,372,340.76651,0,0,0,0
20,373,340.76651,0,0,0,0
20,374,340.76651,0,0,0,0
20,375,336.4242859,0,0,0,0
20,376,336.4242859,0,0,0,0
20,377,332.7103271,0,0,0,0
20,378,332.7103271,0,0,0,0
20,379,316.4086914,0,0,0,0
20,380,316.4086914,0,0,0,0
21,381,21.0959816,0,0,0,0
21,382,19.8049946,0,0,0,0
21,383,19.8049946,0,0,0,0
21,384,17.4875088,0,0,0,0
21,385,14.8965168,0,0,0,0
21,386,14.5961847,0,0,0,0
21,387,14.5961847,0,0,0,0
22,388,153.9697723,0,0,0,0
22,389,148.3714447,0,0,0,0
22,390,142.9537811,0,0,0,0
22,391,134.6597595,0,0,0,0
22,392,127.568985,0,0,0,0
22,393,127.568985,0,0,0,0
22,394,126.6620941,0,0,0,0
22,395,124.8381119,0,0,0,0
22,396,122.4254074,0,0,0,0
22,397,122.4254074,0,0,0,0
22,398,122.4254074,0,0,0,0
22,399,122.4254074,0,0,0,0
22,400,119.4777908,0,0,0,0
23,401,77.0980682,0,0,0,0
23,402,76.936264,0,0,0,0
23,403,74.1049118,0,0,0,0
23,404,74.1049118,0,0,0,0
23,405,74.1049118,0,0,0,0
23,406,74.1049118,0,0,0,0
23,407,64.5270233,0,0,0,0
23,408,49.2928886,0,0,0,0
23,409,47.0528641,0,0,0,0
23,410,46.4801292,0,0,0,0
23,411,46.4801292,0,0,0,0
23,412,46.4801292,0,0,0,0
23,413,46.4801292,0,0,0,0
23,414,46.0963402,0,0,0,0
23,415,45.0578499,0,0,0,0
23,416,45.0578499,0,0,0,0
23,417,44.4570274,0,0,0,0
23,418,44.1281586,0,0,0,0
23,419,43.7619934,0,0,0,0
23,420,42.6727295,0,0,0,0
23,421,42.6727295,0,0,0,0
23,422,42.6727295,0,0,0,0
23,423,41.4032593,0,0,0,0
23,424,39.8149872,0,0,0,0
23,425,39.8149872,0,0,0,0
23,426,39.8149872,0,0,0,0
23,427,39.0646172,0,0,0,0
23,428,38.1068192,0,0,0,0
23,429,36.2304192,0,0,0,0
23,430,34.1955261,0,0,0,0
23,431,34.1955261,0,0,0,0
23,432,20.8727646,0,0,0,0
23,433,20.0984783,0,0,0,0
23,434,19.7486534,0,0,0,0
23,435,19.7486534,0,0,0,0
23,436,19.7486534,0,0,0,0
23,437,19.7486534,0,0,0,0
23,438,16.8238297,0,0,0,0
23,439,16.7271137,0,0,0,0
23,440,16.7271137,0,0,0,0
23,441,15.7599087,0,0,0,0
23,442,15.7599087,0,0,0,0
23,443,15.6862869,0,0,0,0
23,444,15.5931454,0,0,0,0
23,445,15.4503565,0,0,0,0
23,446,15.4320583,0,0,0,0
23,447,15.4320583,0,0,0,0
23,448,15.4320583,0,0,0,0
23,449,15.4171886,0,0,0,0
23,450,15.3712368,0,0,0,0
23,451,15.3279667,0,0,0,0
23,452,15.2649822,0,0,0,0
23,453,15.1790648,0,0,0,0
23,454,15.1529608,0,0,0,0
23,455,15.1529608,0,0,0,0
23,456,15.1529608,0,0,0,0
23,457,15.0879478,0,0,0,0
23,458,15.0743914,0,0,0,0
23,459,15.0743914,0,0,0,0
23,460,15.0743914,0,0,0,0
23,461,14.9223862,0,0,0,0
23,462,14.9223862,0,0,0,0
23,463,14.9014444,0,0,0,0
23,464,14.7046671,0,0,0,0
23,465,14.5716391,0,0,0,0
23,466,14.5716391,0,0,0,0
23,467,14.5324697,0,0,0,0
23,468,14.5324697,0,0,0,0
23,469,14.5324697,0,0,0,0
23,470,14.341588,0,0,0,0
23,471,14.341588,0,0,0,0
23,472,14.125659,0,0,0,0
23,473,14.125659,0,0,0,0
23,474,14.125659,0,0,0,0
24,475,382.8749695,0,0,0,0
24,476,375.900238,0,0,0,0
24,477,375.900238,0,0,0,0
24,478,371.3153687,0,0,0,0
24,479,371.3153687,0,0,0,0
24,480,361.9345093,0,0,0,0
24,481,359.8729248,0,0,0,0
24,482,357.1105652,0,0,0,0
24,483,357.1105652,0,0,0,0
24,484,351.2891541,0,0,0,0
24,485,351.2891541,0,0,0,0
24,486,350.7389221,0,0,0,0
24,487,350.7389221,0,0,0,0
24,488,350.4604492,0,0,0,0
24,489,350.4604492,0,0,0,0
24,490,343.2262878,0,0,0,0
24,491,343.2262878,0,0,0,0
25,492,273.4129639,0,0,0,0
25,493,273.4129639,0,0,0,0
25,494,272.7057495,0,0,0,0
25,495,239.712677,0,0,0,0
25,496,239.712677,0,0,0,0
25,497,239.712677,0,0,0,0
25,498,234.8934937,0,0,0,0
25,499,231.8570251,0,0,0,0
25,500,230.598053,0,0,0,0
25,501,226.2109375,0,0,0,0
25,502,226.2109375,0,0,0,0
25,503,226.2109375,0,0,0,0
25,504,221.8617859,0,0,0,0
25,505,221.8617859,0,0,0,0
25,506,221.8617859,0,0,0,0
25,507,221.8617859,0,0,0,0
25,508,213.2017212,0,0,0,0
25,509,190.0023346,0,0,0,0
25,510,190.0023346,0,0,0,0
25,511,178.3295593,0,0,0,0
25,512,178.3295593,0,0,0,0
25,513,166.5004883,0,0,0,0
25,514,163.7732697,0,0,0,0
25,515,161.7982025,0,0,0,0
25,516,159.4950104,0,0,0,0
25,517,159.4950104,0,0,0,0
25,518,158.6560059,0,0,0,0
26,519,30.9946613,0,0,0,0
26,520,25.9568558,0,0,0,0
26,521,22.4638863,0,0,0,0
26,522,22.4638863,0,0,0,0
26,523,19.8823566,0,0,0,0
26,524,19.8823566,0,0,0,0
26,525,16.9516277,0,0,0,0
26,526,16.9371738,0,0,0,0
26,527,16.9371738,0,0,0,0
27,528,325.5830383,0,0,0,0
27,529,318.162262,0,0,0,0
27,530,312.5840149,0,0,0,0
27,531,307.3653259,0,0,0,0
27,532,307.3653259,0,0,0,0
27,533,282.7990112,0,0,0,0
27,534,278.9721985,0,0,0,0
27,535,276.264801,0,0,0,0
27,536,276.264801,0,0,0,0
27,537,276.264801,0,0,0,0
27,538,255.5276642,0,0,0,0
27,539,255.5276642,0,0,0,0
27,540,243.4779205,0,0,0,0
27,541,236.7988281,0,0,0,0
27,542,236.7988281,0,0,0,0
27,543,236.7988281,0,0,0,0
27,544,224.9339294,0,0,0,0
27,545,224.9339294,0,0,0,0
27,546,196.0427246,0,0,0,0
27,547,196.0427246,0,0,0,0
27,548,170.9234924,0,0,0,0
27,549,164.0279999,0,0,0,0
27,550,163.8962555,0,0,0,0
27,551,163.5596008,0,0,0,0
27,552,163.5596008,0,0,0,0
27,553,162.8249969,0,0,0,0
27,554,162.5240479,0,0,0,0
27,555,160.8303223,0,0,0,0
27,556,160.5131226,0,0,0,0
28,557,187.6151276,0,0,0,0
28,558,185.7590332,0,0,0,0
28,559,182.2795105,0,0,0,0
28,560,176.8777466,0,0,0,0
28,561,170.5910034,0,0,0,0
28,562,164.7286987,0,0,0,0
28,563,158.8393555,0,0,0,0
28,564,153.7476959,0,0,0,0
28,565,153.7476959,0,0,0,0
28,566,122.4666595,0,0,0,0
28,567,122.4666595,0,0,0,0
28,568,118.1877823,0,0,0,0
28,569,118.1877823,0,0,0,0
28,570,116.3659973,0,0,0,0
28,571,116.3659973,0,0,0,0
28,572,114.6277008,0,0,0,0
28,573,109.8627701,0,0,0,0
28,574,109.8627701,0,0,0,0
28,575,97.1378098,0,0,0,0
28,576,95.8736954,0,0,0,0
28,577,95.8736954,0,0,0,0
28,578,95.8736954,0,0,0,0
28,579,95.8736954,0,0,0,0
28,580,95.6507568,0,0,0,0
28,581,95.6507568,0,0,0,0
28,582,95.0606995,0,0,0,0
28,583,92.0712509,0,0,0,0
28,584,92.0712509,0,0,0,0
28,585,87.0010986,0,0,0,0
28,586,85.9705734,0,0,0,0
28,587,84.3186111,0,0,0,0
28,588,84.3186111,0,0,0,0
28,589,84.3186111,0,0,0,0
28,590,80.404129,0,0,0,0
28,591,80.404129,0,0,0,0
28,592,80.404129,0,0,0,0
28,593,80.404129,0,0,0,0
28,594,79.9840851,0,0,0,0
28,595,76.5384521,0,0,0,0
28,596,76.5384521,0,0,0,0
28,597,76.5384521,0,0,0,0
28,598,76.5384521,0,0,0,0
28,599,73.1347427,0,0,0,0
28,600,72.1164398,0,0,0,0
28,601,70.3286743,0,0,0,0
28,602,70.3286743,0,0,0,0
28,603,54.8236427,0,0,0,0
28,604,54.8236427,0,0,0,0
28,605,54.8236427,0,0,0,0
28,606,53.7866783,0,0,0,0
28,607,51.0022049,0,0,0,0
28,608,51.0022049,0,0,0,0
28,609,51.0022049,0,0,0,0
28,610,48.9361534,0,0,0,0
28,611,48.9361534,0,0,0,0
28,612,48.9361534,0,0,0,0
28,613,48.8384895,0,0,0,0
28,614,48.8384895,0,0,0,0
28,615,48.6232529,0,0,0,0
28,616,28.0249901,0,0,0,0
28,617,28.0249901,0,0,0,0
28,618,26.0512104,0,0,0,0
28,619,25.6292057,0,0,0,0
28,620,25.6292057,0,0,0,0
28,621,25.4033737,0,0,0,0
28,622,25.4033737,0,0,0,0
28,623,25.0811825,0,0,0,0
28,624,25.0493965,0,0,0,0
28,625,24.6342468,0,0,0,0
28,626,24.3655033,0,0,0,0
28,627,24.3655033,0,0,0,0
28,628,23.7715874,0,0,0,0
28,629,23.7715874,0,0,0,0
28,630,23.7642498,0,0,0,0
28,631,23.7642498,0,0,0,0
28,632,23.753952,0,0,0,0
28,633,23.7538395,0,0,0,0
28,634,23.6013775,0,0,0,0
28,635,23.3656807,0,0,0,0
28,636,23.3656807,0,0,0,0
28,637,23.3656807,0,0,0,0
28,638,23.3556595,0,0,0,0
28,639,23.1597729,0,0,0,0
29,640,165.206665,0,0,0,0
29,641,165.0165558,0,0,0,0
29,642,165.0165558,0,0,0,0
29,643,162.9010315,0,0,0,0
29,644,148.7293854,0,0,0,0
30,645,28.4455185,0,0,0,0
30,646,28.4455185,0,0,0,0
30,647,27.8578854,0,0,0,0
30,648,25.6918392,0,0,0,0
30,649,24.5702782,0,0,0,0
30,650,24.5702782,0,0,0,0
31,651,198.2816772,0,0,0,0
31,652,180.5062866,0,0,0,0
31,653,180.5062866,0,0,0,0
31,654,174.8371735,0,0,0,0
31,655,172.5403748,0,0,0,0
31,656,171.0565796,0,0,0,0
31,657,169.3139954,0,0,0,0
31,658,168.490097,0,0,0,0
31,659,167.9126587,0,0,0,0
31,660,166.6960297,0,0,0,0
31,661,166.6960297,0,0,0,0
31,662,166.4595337,0,0,0,0
32,663,33.7861252,0,0,0,0
32,664,30.3656883,0,0,0,0
32,665,29.961462,0,0,0,0
32,666,29.961462,0,0,0,0
32,667,29.8114605,0,0,0,0
32,668,29.4052753,0,0,0,0
32,669,27.5390625,0,0,0,0
32,670,27.5080605,0,0,0,0
32,671,27.5080605,0,0,0,0
32,672,27.5080605,0,0,0,0
32,673,26.560009,0,0,0,0
32,674,25.8234005,0,0,0,0
32,675,25.8234005,0,0,0,0
32,676,25.8234005,0,0,0,0
32,677,25.716383,0,0,0,0
33,678,53.1272354,0,0,0,0
33,679,49.727787,0,0,0,0
33,680,47.9570122,0,0,0,0
33,681,47.9570122,0,0,0,0
33,682,47.9570122,0,0,0,0
33,683,44.5064125,0,0,0,0
33,684,42.2491951,0,0,0,0
33,685,40.0245285,0,0,0,0
33,686,38.8959389,0,0,0,0
33,687,38.5548363,0,0,0,0
33,688,38.5354805,0,0,0,0
33,689,37.9884682,0,0,0,0
33,690,37.4990387,0,0,0,0
33,691,37.4990387,0,0,0,0
33,692,37.2151375,0,0,0,0
33,693,36.3805161,0,0,0,0
33,694,35.0333557,0,0,0,0
33,695,35.0333557,0,0,0,0
34,696,225.2726288,0,0,0,0
34,697,190.8955994,0,0,0,0
34,698,181.2241211,0,0,0,0
34,699,181.2241211,0,0,0,0
34,700,175.5619965,0,0,0,0
34,701,173.1382141,0,0,0,0
34,702,170.602417,0,0,0,0
34,703,162.6614075,0,0,0,0
34,704,162.6614075,0,0,0,0
34,705,155.6502686,0,0,0,0
34,706,155.6502686,0,0,0,0
34,707,142.9575348,0,0,0,0
34,708,142.9575348,0,0,0,0
34,709,126.9279022,0,0,0,0
34,710,126.9279022,0,0,0,0
34,711,123.6320114,0,0,0,0
34,712,123.4885101,0,0,0,0
34,713,122.8062134,0,0,0,0
34,714,120.2669983,0,0,0,0
34,715,120.2669983,0,0,0,0
34,716,120.2669983,0,0,0,0
34,717,119.7297287,0,0,0,0
34,718,119.7297287,0,0,0,0
34,719,119.7297287,0,0,0,0
34,720,119.7297287,0,0,0,0
34,721,118.3951645,0,0,0,0
34,722,114.218689,0,0,0,0
34,723,114.218689,0,0,0,0
34,724,114.218689,0,0,0,0
34,725,99.9408035,0,0,0,0
34,726,93.2534637,0,0,0,0
34,727,93.0160065,0,0,0,0
34,728,93.0160065,0,0,0,0
34,729,93.0160065,0,0,0,0
34,730,93.0160065,0,0,0,0
34,731,86.4444733,0,0,0,0
34,732,86.4444733,0,0,0,0
34,733,86.4444733,0,0,0,0
34,734,84.705246,0,0,0,0
34,735,70.4007416,0,0,0,0
34,736,70.4007416,0,0,0,0
34,737,54.4730721,0,0,0,0
34,738,54.0859451,0,0,0,0
34,739,54.0859451,0,0,0,0
34,740,54.0859451,0,0,0,0
34,741,54.0859451,0,0,0,0
34,742,53.8235741,0,0,0,0
34,743,47.9611588,0,0,0,0
34,744,47.9611588,0,0,0,0
35,745,52.3626785,0,0,0,0
35,746,52.0480766,0,0,0,0
35,747,51.8032303,0,0,0,0
35,748,51.8032303,0,0,0,0
35,749,49.689682,0,0,0,0
35,750,49.6326065,0,0,0,0
35,751,49.3468666,0,0,0,0
35,752,49.3468666,0,0,0,0
35,753,47.004982,0,0,0,0
35,754,46.5181198,0,0,0,0
35,755,46.5181198,0,0,0,0
35,756,46.0954552,0,0,0,0
36,757,68.726799,0,0,0,0
36,758,66.9922943,0,0,0,0
36,759,66.9922943,0,0,0,0
36,760,65.2907639,0,0,0,0
36,761,65.2907639,0,0,0,0
36,762,65.2907639,0,0,0,0
36,763,64.6084518,0,0,0,0
36,764,64.6084518,0,0,0,0
36,765,63.9797096,0,0,0,0
36,766,63.9797096,0,0,0,0
36,767,63.9187393,0,0,0,0
37,768,94.6749496,0,0,0,0
37,769,90.6821594,0,0,0,0
37,770,89.2656784,0,0,0,0
37,771,89.2656784,0,0,0,0
37,772,89.2656784,0,0,0,0
37,773,79.1352692,0,0,0,0
37,774,76.2690735,0,0,0,0
37,775,75.7133331,0,0,0,0
